date,state,district,pincode,demo_age_5_17,demo_age_17_
2025-09-20,Madhya Pradesh,Bhopal,462008,0,8
2025-09-20,Madhya Pradesh,Bhopal,462010,6,27
2025-09-20,Madhya Pradesh,Bhopal,462030,2,12
2025-09-20,Madhya Pradesh,Bhopal,462033,0,1
2025-09-20,Madhya Pradesh,Bhopal,462042,4,19
2025-09-20,Madhya Pradesh,Bhopal,463106,2,10
2025-09-20,Madhya Pradesh,Burhanpur,450221,0,12
2025-09-20,Madhya Pradesh,Burhanpur,450331,10,56
2025-09-20,Madhya Pradesh,Chhatarpur,471313,1,19
2025-09-20,Madhya Pradesh,Chhatarpur,471510,4,19
2025-09-20,Madhya Pradesh,Chhatarpur,471525,6,27
2025-09-20,Madhya Pradesh,Chhatarpur,471625,0,10
2025-09-20,Madhya Pradesh,Chhindwara,480001,0,51
2025-09-20,Madhya Pradesh,Chhindwara,480110,0,9
2025-09-20,Madhya Pradesh,Chhindwara,480331,1,11
2025-09-20,Madhya Pradesh,Chhindwara,480449,2,7
2025-09-20,Madhya Pradesh,Chhindwara,480557,0,3
2025-09-20,Madhya Pradesh,Datia,475673,1,17
2025-09-20,Madhya Pradesh,Dewas,455116,1,9
2025-09-20,Madhya Pradesh,Dewas,455118,2,23
2025-09-20,Madhya Pradesh,Dewas,455223,1,2
2025-09-20,Madhya Pradesh,Dewas,455440,1,8
2025-09-20,Madhya Pradesh,Dhar,454116,5,28
2025-09-20,Madhya Pradesh,Dhar,454446,13,75
2025-09-20,Madhya Pradesh,East Nimar,450116,0,4
2025-09-20,Madhya Pradesh,East Nimar,450554,0,2
2025-09-20,Madhya Pradesh,East Nimar,450771,1,0
2025-09-20,Madhya Pradesh,East Nimar,450881,1,5
2025-09-20,Madhya Pradesh,East Nimar,451001,0,2
2025-09-20,Madhya Pradesh,Guna,473001,11,43
2025-09-20,Madhya Pradesh,Guna,473115,3,20
2025-09-20,Madhya Pradesh,Guna,473335,1,1
2025-09-20,Madhya Pradesh,Guna,473446,0,2
2025-09-20,Madhya Pradesh,Gwalior,475001,1,8
2025-09-20,Madhya Pradesh,Harda,461228,0,11
2025-09-20,Madhya Pradesh,Harda *,461441,0,9
2025-09-20,Madhya Pradesh,Hoshangabad,461221,2,4
2025-09-20,Madhya Pradesh,Indore,452001,7,68
2025-09-20,Madhya Pradesh,Indore,452012,2,20
2025-09-20,Madhya Pradesh,Indore,452015,4,22
2025-09-20,Madhya Pradesh,Indore,453115,2,18
2025-09-20,Madhya Pradesh,Indore,453332,1,2
2025-09-20,Madhya Pradesh,Indore,453551,2,14
2025-09-20,Madhya Pradesh,Jabalpur,482005,1,11
2025-09-20,Madhya Pradesh,Jabalpur,482007,1,6
2025-09-20,Madhya Pradesh,Jabalpur,482008,0,4
2025-09-20,Madhya Pradesh,Jabalpur,483334,1,35
2025-09-20,Madhya Pradesh,Jabalpur,483336,1,12
2025-09-20,Madhya Pradesh,Jhabua,457770,3,13
2025-09-20,Madhya Pradesh,Jhabua,457990,0,2
2025-09-20,Madhya Pradesh,Jhabua,457993,4,21
2025-09-20,Madhya Pradesh,Katni,483330,0,12
2025-09-20,Madhya Pradesh,Katni,483334,1,5
2025-09-20,Madhya Pradesh,Khargone,451113,1,30
2025-09-20,Madhya Pradesh,Khargone,451115,2,17
2025-09-20,Madhya Pradesh,Khargone,451660,0,12
2025-09-20,Madhya Pradesh,Maihar,485775,0,5
2025-09-20,Madhya Pradesh,Mandla,481661,4,39
2025-09-20,Madhya Pradesh,Mandla,481662,0,17
2025-09-20,Madhya Pradesh,Mandla,481664,0,25
2025-09-20,Madhya Pradesh,Mandla,481665,1,6
2025-09-20,Madhya Pradesh,Mandla,481768,2,13
2025-09-20,Madhya Pradesh,Mandsaur,458339,0,4
2025-09-20,Madhya Pradesh,Mandsaur,458556,1,19
2025-09-20,Madhya Pradesh,Mandsaur,458669,1,13
2025-09-20,Madhya Pradesh,Mandsaur,458771,1,0
2025-09-20,Madhya Pradesh,Mandsaur,458775,6,20
2025-09-20,Madhya Pradesh,Mandsaur,458880,1,11
2025-09-20,Madhya Pradesh,Mandsaur,458883,7,16
2025-09-20,Madhya Pradesh,Mauganj,486117,0,2
2025-09-20,Madhya Pradesh,Mauganj,486331,0,17
2025-09-20,Madhya Pradesh,Mauganj,486333,0,4
2025-09-20,Madhya Pradesh,Morena,476111,7,52
2025-09-20,Madhya Pradesh,Morena,476134,0,7
2025-09-20,Madhya Pradesh,Morena,476554,4,22
2025-09-20,Madhya Pradesh,Narmadapuram,461001,0,1
2025-09-20,Madhya Pradesh,Narmadapuram,461221,0,1
2025-09-20,Madhya Pradesh,Narmadapuram,461661,1,0
2025-09-20,Madhya Pradesh,Narmadapuram,461771,0,1
2025-09-20,Madhya Pradesh,Narmadapuram,461775,0,4
2025-09-20,Madhya Pradesh,Narsimhapur,487881,0,1
2025-09-20,Madhya Pradesh,Narsinghpur,487551,2,11
2025-09-20,Madhya Pradesh,Narsinghpur,487661,2,13
2025-09-20,Madhya Pradesh,Narsinghpur,487771,0,3
2025-09-20,Madhya Pradesh,Neemuch,458220,0,2
2025-09-20,Madhya Pradesh,Neemuch,458228,1,7
2025-09-20,Madhya Pradesh,Neemuch,458339,0,2
2025-09-20,Madhya Pradesh,Neemuch,458553,0,1
2025-09-20,Madhya Pradesh,Niwari,472447,0,1
2025-09-20,Madhya Pradesh,Panna,488051,0,7
2025-09-20,Madhya Pradesh,Panna,488333,1,34
2025-09-20,Madhya Pradesh,Raisen,464668,2,11
2025-09-20,Madhya Pradesh,Raisen,464986,2,18
2025-09-20,Madhya Pradesh,Rajgarh,465677,0,6
2025-09-20,Madhya Pradesh,Rajgarh,465680,0,2
2025-09-20,Madhya Pradesh,Rajgarh,465685,0,5
2025-09-20,Madhya Pradesh,Rajgarh,465697,4,12
2025-09-20,Madhya Pradesh,Ratlam,457340,0,6
2025-09-20,Madhya Pradesh,Rewa,486111,1,21
2025-09-20,Madhya Pradesh,Rewa,486223,6,31
2025-09-20,Madhya Pradesh,Rewa,486341,1,21
2025-09-20,Madhya Pradesh,Rewa,486441,0,26
2025-09-20,Madhya Pradesh,Sagar,470051,2,4
2025-09-20,Madhya Pradesh,Sagar,470111,0,1
2025-09-20,Madhya Pradesh,Sagar,470118,3,10
2025-09-20,Madhya Pradesh,Sagar,470232,0,12
2025-09-20,Madhya Pradesh,Sagar,470335,5,46
2025-09-20,Madhya Pradesh,Sagar,470442,1,11
2025-09-20,Madhya Pradesh,Satna,485226,2,51
2025-09-20,Madhya Pradesh,Satna,485551,2,28
2025-09-20,Madhya Pradesh,Sehore,466116,2,9
2025-09-20,Madhya Pradesh,Sehore,466125,0,3
2025-09-20,Madhya Pradesh,Sehore,466446,0,5
2025-09-20,Madhya Pradesh,Sehore,466651,0,8
2025-09-20,Madhya Pradesh,Sehore,466665,0,2
2025-09-20,Madhya Pradesh,Seoni,480881,0,9
2025-09-20,Madhya Pradesh,Seoni,480997,6,36
2025-09-20,Madhya Pradesh,Seoni,480999,1,7
2025-09-20,Madhya Pradesh,Shahdol,484001,4,40
2025-09-20,Madhya Pradesh,Shahdol,484114,0,10
2025-09-20,Madhya Pradesh,Shahdol,484776,6,12
2025-09-20,Madhya Pradesh,Shajapur,465113,0,1
2025-09-20,Madhya Pradesh,Shajapur,465230,0,1
2025-09-20,Madhya Pradesh,Shajapur,465331,1,1
2025-09-20,Madhya Pradesh,Shajapur,465337,2,15
2025-09-20,Madhya Pradesh,Shivpuri,473551,3,47
2025-09-20,Madhya Pradesh,Shivpuri,473670,3,24
2025-09-20,Madhya Pradesh,Shivpuri,473793,1,21
2025-09-20,Madhya Pradesh,Shivpuri,475115,0,1
2025-09-20,Madhya Pradesh,Sidhi,486666,6,46
2025-09-20,Madhya Pradesh,Sidhi,486775,2,23
2025-09-20,Madhya Pradesh,Sidhi,486890,1,0
2025-09-20,Madhya Pradesh,Singrauli,486889,2,16
2025-09-20,Madhya Pradesh,Tikamgarh,472001,1,18
2025-09-20,Madhya Pradesh,Tikamgarh,472101,0,14
2025-09-20,Madhya Pradesh,Tikamgarh,472118,4,33
2025-09-20,Madhya Pradesh,Tikamgarh,472337,2,5
2025-09-20,Madhya Pradesh,Tikamgarh,472338,3,19
2025-09-20,Madhya Pradesh,Tikamgarh,472446,2,4
2025-09-20,Madhya Pradesh,Ujjain,456003,1,3
2025-09-20,Madhya Pradesh,Ujjain,456006,7,42
2025-09-20,Madhya Pradesh,Ujjain,456224,1,22
2025-09-20,Madhya Pradesh,Ujjain,456550,2,19
2025-09-20,Madhya Pradesh,Ujjain,456665,1,8
2025-09-20,Madhya Pradesh,Ujjain,456776,0,7
2025-09-20,Madhya Pradesh,Umaria,484555,1,14
2025-09-20,Madhya Pradesh,Umaria,484661,3,86
2025-09-20,Madhya Pradesh,Vidisha,464226,0,4
2025-09-20,Madhya Pradesh,Vidisha,464331,2,4
2025-09-20,Madhya Pradesh,West Nimar,451001,2,6
2025-09-20,Madhya Pradesh,West Nimar,451111,1,0
2025-10-16,Madhya Pradesh,Sheopur,476335,3,20
2025-10-16,Madhya Pradesh,Sheopur,476337,9,70
2025-10-16,Madhya Pradesh,Shivpuri,473781,3,25
2025-10-16,Madhya Pradesh,Sidhi,486666,7,43
2025-10-16,Madhya Pradesh,Singrauli,486884,1,4
2025-10-16,Madhya Pradesh,Singrauli,486886,23,117
2025-10-16,Madhya Pradesh,Singrauli,486887,1,6
2025-10-16,Madhya Pradesh,Tikamgarh,472101,1,13
2025-10-16,Madhya Pradesh,Tikamgarh,472337,0,21
2025-10-16,Madhya Pradesh,Tikamgarh,472445,2,7
2025-10-16,Madhya Pradesh,Ujjain,456010,7,54
2025-10-16,Madhya Pradesh,Ujjain,456221,1,21
2025-10-16,Madhya Pradesh,Ujjain,456222,4,26
2025-10-16,Madhya Pradesh,Ujjain,456331,1,9
2025-10-16,Madhya Pradesh,Ujjain,456550,2,21
2025-10-16,Madhya Pradesh,Ujjain,456665,4,17
2025-10-16,Madhya Pradesh,Ujjain,456771,8,26
2025-10-16,Madhya Pradesh,Umaria,484001,0,9
2025-10-16,Madhya Pradesh,Umaria,484551,1,11
2025-10-16,Madhya Pradesh,Vidisha,464111,3,15
2025-10-16,Madhya Pradesh,Vidisha,464113,2,4
2025-10-16,Madhya Pradesh,Vidisha,464221,14,42
2025-10-16,Madhya Pradesh,Vidisha,464228,3,43
2025-10-16,Madhya Pradesh,West Nimar,451001,2,9
2025-10-16,Madhya Pradesh,West Nimar,451111,1,1
2025-10-16,Madhya Pradesh,West Nimar,451440,0,2
2025-10-16,Madhya Pradesh,West Nimar,451441,0,2
2025-10-16,Madhya Pradesh,Agar Malwa,465230,0,5
2025-10-16,Madhya Pradesh,Agar Malwa,465550,1,3
2025-10-16,Madhya Pradesh,Alirajpur,457661,0,2
2025-10-16,Madhya Pradesh,Anuppur,484116,2,7
2025-10-16,Madhya Pradesh,Anuppur,484881,8,20
2025-10-16,Madhya Pradesh,Ashok Nagar,473101,0,1
2025-10-16,Madhya Pradesh,Ashok Nagar,473330,7,19
2025-10-16,Madhya Pradesh,Ashok Nagar,473335,7,33
2025-10-16,Madhya Pradesh,Ashok Nagar,473440,1,3
2025-10-16,Madhya Pradesh,Balaghat,481102,1,9
2025-10-16,Madhya Pradesh,Balaghat,481331,1,10
2025-10-16,Madhya Pradesh,Balaghat,481441,4,17
2025-10-16,Madhya Pradesh,Balaghat,481445,5,21
2025-10-16,Madhya Pradesh,Balaghat,481551,2,8
2025-10-16,Madhya Pradesh,Barwani,451551,14,106
2025-10-16,Madhya Pradesh,Barwani,451666,23,76
2025-10-16,Madhya Pradesh,Betul,460004,2,4
2025-10-16,Madhya Pradesh,Betul,460225,9,11
2025-10-16,Madhya Pradesh,Betul,460551,6,11
2025-10-16,Madhya Pradesh,Betul,460553,3,1
2025-10-16,Madhya Pradesh,Betul,460666,1,1
2025-10-16,Madhya Pradesh,Betul,461441,1,0
2025-10-16,Madhya Pradesh,Bhind,477111,4,20
2025-10-16,Madhya Pradesh,Bhind,477227,2,10
2025-10-16,Madhya Pradesh,Bhopal,462008,6,12
2025-10-16,Madhya Pradesh,Bhopal,462016,1,14
2025-10-16,Madhya Pradesh,Bhopal,462021,0,3
2025-10-16,Madhya Pradesh,Bhopal,462022,8,43
2025-10-16,Madhya Pradesh,Bhopal,462023,4,33
2025-10-16,Madhya Pradesh,Bhopal,462026,1,14
2025-10-16,Madhya Pradesh,Bhopal,462043,4,15
2025-10-16,Madhya Pradesh,Bhopal,462047,0,12
2025-10-16,Madhya Pradesh,Bhopal,462101,2,8
2025-10-16,Madhya Pradesh,Bhopal,462420,0,22
2025-10-16,Madhya Pradesh,Bhopal,463111,2,6
2025-10-16,Madhya Pradesh,Chhatarpur,471001,10,47
2025-10-16,Madhya Pradesh,Chhatarpur,471301,2,16
2025-10-16,Madhya Pradesh,Chhatarpur,471408,3,9
2025-10-16,Madhya Pradesh,Chhindwara,480224,3,28
2025-10-16,Madhya Pradesh,Chhindwara,480441,6,23
2025-10-16,Madhya Pradesh,Chhindwara,480449,2,2
2025-10-16,Madhya Pradesh,Chhindwara,480559,2,22
2025-10-16,Madhya Pradesh,Damoh,470880,5,29
2025-10-16,Madhya Pradesh,Datia,475671,3,7
2025-10-16,Madhya Pradesh,Datia,475673,4,14
2025-10-16,Madhya Pradesh,Datia,475682,7,21
2025-10-16,Madhya Pradesh,Dewas,455440,0,10
2025-10-16,Madhya Pradesh,Dewas,455459,0,9
2025-10-16,Madhya Pradesh,Dindori,481778,10,13
2025-10-16,Madhya Pradesh,Dindori,481885,0,4
2025-10-16,Madhya Pradesh,East Nimar,450114,1,2
2025-10-16,Madhya Pradesh,East Nimar,450881,2,10
2025-10-16,Madhya Pradesh,Guna,473111,2,6
2025-10-16,Madhya Pradesh,Guna,473118,3,6
2025-10-16,Madhya Pradesh,Guna,473222,2,14
2025-10-16,Madhya Pradesh,Guna,473330,0,1
2025-10-16,Madhya Pradesh,Gwalior,474004,3,6
2025-10-16,Madhya Pradesh,Gwalior,474005,6,22
2025-10-16,Madhya Pradesh,Gwalior,474011,3,19
2025-10-16,Madhya Pradesh,Gwalior,475001,2,9
2025-10-16,Madhya Pradesh,Gwalior,475002,1,8
2025-10-16,Madhya Pradesh,Gwalior,475115,1,5
2025-10-16,Madhya Pradesh,Harda,461441,5,12
2025-10-16,Madhya Pradesh,Hoshangabad,461115,0,4
2025-10-16,Madhya Pradesh,Hoshangabad,461221,1,5
2025-10-16,Madhya Pradesh,Hoshangabad,461990,10,8
2025-10-16,Madhya Pradesh,Indore,452005,4,20
2025-10-16,Madhya Pradesh,Indore,452010,11,74
2025-10-16,Madhya Pradesh,Indore,452020,5,47
2025-10-16,Madhya Pradesh,Indore,453220,0,6
2025-10-16,Madhya Pradesh,Jabalpur,482002,8,55
2025-10-16,Madhya Pradesh,Jabalpur,482005,2,14
2025-10-16,Madhya Pradesh,Jabalpur,482007,0,8
2025-10-16,Madhya Pradesh,Jabalpur,483110,0,14
2025-10-16,Madhya Pradesh,Jabalpur,483336,8,33
2025-10-16,Madhya Pradesh,Jhabua,457990,1,0
2025-10-16,Madhya Pradesh,Jhabua,457993,4,19
2025-10-16,Madhya Pradesh,Katni,483330,1,12
2025-10-16,Madhya Pradesh,Katni,483440,2,28
2025-10-16,Madhya Pradesh,Katni,483501,19,75
2025-10-16,Madhya Pradesh,Katni,483773,4,17
2025-10-16,Madhya Pradesh,Katni,483990,3,15
2025-10-16,Madhya Pradesh,Khandwa,450551,3,5
2025-10-16,Madhya Pradesh,Khandwa,450771,0,5
2025-10-16,Madhya Pradesh,Khargone,451115,5,24
2025-10-16,Madhya Pradesh,Khargone,451331,3,18
2025-10-16,Madhya Pradesh,Khargone,451440,0,6
2025-10-16,Madhya Pradesh,Maihar,485881,0,14
2025-10-16,Madhya Pradesh,Mandla,481661,8,34
2025-10-16,Madhya Pradesh,Mandla,481662,5,15
2025-10-16,Madhya Pradesh,Mandla,481672,0,3
2025-10-16,Madhya Pradesh,Mandla,481768,4,10
2025-10-16,Madhya Pradesh,Mandla,481998,4,11
2025-10-16,Madhya Pradesh,Mandsaur,458339,0,8
2025-10-16,Madhya Pradesh,Mandsaur,458556,1,9
2025-10-16,Madhya Pradesh,Mandsaur,458664,1,17
2025-10-16,Madhya Pradesh,Mandsaur,458669,1,14
2025-10-16,Madhya Pradesh,Mandsaur,458895,2,10
2025-10-16,Madhya Pradesh,Mandsaur,458990,3,17
2025-10-16,Madhya Pradesh,Mauganj,486115,0,2
2025-10-16,Madhya Pradesh,Morena,476111,7,42
2025-10-16,Madhya Pradesh,Morena,476115,9,39
2025-10-16,Madhya Pradesh,Morena,476228,3,6
2025-10-16,Madhya Pradesh,Morena,476335,2,1
2025-10-16,Madhya Pradesh,Morena,476444,1,24
2025-10-16,Madhya Pradesh,Narmadapuram,461111,0,5
2025-10-16,Madhya Pradesh,Narmadapuram,461114,0,1
2025-10-16,Madhya Pradesh,Narmadapuram,461661,0,3
2025-10-16,Madhya Pradesh,Narsimhapur,487114,0,1
2025-10-16,Madhya Pradesh,Narsimhapur,487441,0,1
